recipient,recipientLabel,recipientType,prize,prizeLabel,awardDate,awardYear,countryLabel
http://www.wikidata.org/entity/Q217734,Кэнъити Фукуи,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1981-01-01T00:00:00Z,1981,Японская империя
http://www.wikidata.org/entity/Q273279,Роалд Хофман,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1981-01-01T00:00:00Z,1981,США
http://www.wikidata.org/entity/Q273279,Роалд Хофман,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1981-01-01T00:00:00Z,1981,Польская Республика
http://www.wikidata.org/entity/Q211776,Джеймс Тобин,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1981-01-01T00:00:00Z,1981,США
http://www.wikidata.org/entity/Q5878,Габриель Гарсиа Маркес,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1982-01-01T00:00:00Z,1982,Колумбия
http://www.wikidata.org/entity/Q193503,Кеннет Вильсон,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1982-01-01T00:00:00Z,1982,США
http://www.wikidata.org/entity/Q295768,Бенгт Самуэльсон,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1982-01-01T00:00:00Z,1982,Швеция
http://www.wikidata.org/entity/Q309971,Джон Вейн,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1982-01-01T00:00:00Z,1982,Великобритания
http://www.wikidata.org/entity/Q295696,Суне Бергстрём,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1982-01-01T00:00:00Z,1982,Швеция
http://www.wikidata.org/entity/Q190626,Аарон Клуг,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1982-01-01T00:00:00Z,1982,Великобритания
http://www.wikidata.org/entity/Q243534,Джордж Стиглер,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1982-01-01T00:00:00Z,1982,США
http://www.wikidata.org/entity/Q44183,Уильям Голдинг,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1983-01-01T00:00:00Z,1983,Великобритания
http://www.wikidata.org/entity/Q148109,Субраманьян Чандрасекар,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1983-01-01T00:00:00Z,1983,США
http://www.wikidata.org/entity/Q148109,Субраманьян Чандрасекар,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1983-01-01T00:00:00Z,1983,Индия
http://www.wikidata.org/entity/Q148109,Субраманьян Чандрасекар,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1983-01-01T00:00:00Z,1983,Британская Индия
http://www.wikidata.org/entity/Q46120,Уильям Алфред Фаулер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1983-01-01T00:00:00Z,1983,США
http://www.wikidata.org/entity/Q199654,Барбара Мак-Клинток,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1983-01-01T00:00:00Z,1983,США
http://www.wikidata.org/entity/Q235983,Генри Таубе,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1983-01-01T00:00:00Z,1983,США
http://www.wikidata.org/entity/Q210960,Жерар Дебрё,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1983-01-01T00:00:00Z,1983,США
http://www.wikidata.org/entity/Q210960,Жерар Дебрё,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1983-01-01T00:00:00Z,1983,Франция
http://www.wikidata.org/entity/Q102483,Ярослав Сейферт,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1984-01-01T00:00:00Z,1984,Чехословакия
http://www.wikidata.org/entity/Q187199,Карло Руббиа,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1984-01-01T00:00:00Z,1984,Италия
http://www.wikidata.org/entity/Q104779,Симон ван дер Мер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1984-01-01T00:00:00Z,1984,Королевство Нидерландов
http://www.wikidata.org/entity/Q77160,Жорж Кёлер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1984-01-01T00:00:00Z,1984,Германия
http://www.wikidata.org/entity/Q309876,Нильс Ерне,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1984-01-01T00:00:00Z,1984,Датское королевство
http://www.wikidata.org/entity/Q155525,Сезар Мильштейн,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1984-01-01T00:00:00Z,1984,Великобритания
http://www.wikidata.org/entity/Q155525,Сезар Мильштейн,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1984-01-01T00:00:00Z,1984,Аргентина
http://www.wikidata.org/entity/Q224153,Роберт Брюс Меррифилд,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1984-01-01T00:00:00Z,1984,США
http://www.wikidata.org/entity/Q219733,Ричард Стоун,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1984-01-01T00:00:00Z,1984,Великобритания
http://www.wikidata.org/entity/Q131549,Клод Симон,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1985-01-01T00:00:00Z,1985,Франция
http://www.wikidata.org/entity/Q71024,Клаус фон Клитцинг,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1985-01-01T00:00:00Z,1985,Германия
http://www.wikidata.org/entity/Q271424,Джозеф Леонард Голдштейн,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1985-01-01T00:00:00Z,1985,США
http://www.wikidata.org/entity/Q295684,Майкл Стюарт Браун,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1985-01-01T00:00:00Z,1985,США
http://www.wikidata.org/entity/Q106733,Джером Карле,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1985-01-01T00:00:00Z,1985,США
http://www.wikidata.org/entity/Q107422,Херберт Аарон Хауптман,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1985-01-01T00:00:00Z,1985,США
http://www.wikidata.org/entity/Q205850,Франко Модильяни,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1985-01-01T00:00:00Z,1985,США
http://www.wikidata.org/entity/Q205850,Франко Модильяни,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1985-01-01T00:00:00Z,1985,Италия
http://www.wikidata.org/entity/Q205850,Франко Модильяни,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1985-01-01T00:00:00Z,1985,Королевство Италия
http://www.wikidata.org/entity/Q41488,Воле Шойинка,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1986-01-01T00:00:00Z,1986,Нигерия
http://www.wikidata.org/entity/Q123029,Генрих Рорер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1986-01-01T00:00:00Z,1986,Швейцария
http://www.wikidata.org/entity/Q76766,Герд Карл Бинниг,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1986-01-01T00:00:00Z,1986,Германия
http://www.wikidata.org/entity/Q76766,Герд Карл Бинниг,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1986-01-01T00:00:00Z,1986,Германия в 1945—1949 годах
http://www.wikidata.org/entity/Q71022,Эрнст Август Руска,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1986-01-01T00:00:00Z,1986,Германия
http://www.wikidata.org/entity/Q71022,Эрнст Август Руска,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1986-01-01T00:00:00Z,1986,Нацистская Германия
http://www.wikidata.org/entity/Q71022,Эрнст Август Руска,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1986-01-01T00:00:00Z,1986,Веймарская республика
http://www.wikidata.org/entity/Q71022,Эрнст Август Руска,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1986-01-01T00:00:00Z,1986,Германская империя
http://www.wikidata.org/entity/Q71022,Эрнст Август Руска,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1986-01-01T00:00:00Z,1986,Германия в 1945—1949 годах
http://www.wikidata.org/entity/Q185007,Рита Леви-Монтальчини,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1986-01-01T00:00:00Z,1986,США
http://www.wikidata.org/entity/Q185007,Рита Леви-Монтальчини,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1986-01-01T00:00:00Z,1986,Италия
http://www.wikidata.org/entity/Q185007,Рита Леви-Монтальчини,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1986-01-01T00:00:00Z,1986,Королевство Италия
http://www.wikidata.org/entity/Q232299,Стэнли Коэн,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1986-01-01T00:00:00Z,1986,США
http://www.wikidata.org/entity/Q243196,Дадли Роберт Хершбах,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1986-01-01T00:00:00Z,1986,США
http://www.wikidata.org/entity/Q237825,Джон Чарлз Полани,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1986-01-01T00:00:00Z,1986,Канада
http://www.wikidata.org/entity/Q237825,Джон Чарлз Полани,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1986-01-01T00:00:00Z,1986,Германия
http://www.wikidata.org/entity/Q243190,Ли Юаньчжэ,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1986-01-01T00:00:00Z,1986,США
http://www.wikidata.org/entity/Q243190,Ли Юаньчжэ,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1986-01-01T00:00:00Z,1986,Китайская Республика (Тайвань)
http://www.wikidata.org/entity/Q243190,Ли Юаньчжэ,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1986-01-01T00:00:00Z,1986,Японская империя
http://www.wikidata.org/entity/Q205353,Джеймс Макгилл Бьюкенен,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1986-01-01T00:00:00Z,1986,США
http://www.wikidata.org/entity/Q862,Иосиф Александрович Бродский,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1987-01-01T00:00:00Z,1987,США
http://www.wikidata.org/entity/Q862,Иосиф Александрович Бродский,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1987-01-01T00:00:00Z,1987,СССР
http://www.wikidata.org/entity/Q862,Иосиф Александрович Бродский,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1987-01-01T00:00:00Z,1987,апатрид
http://www.wikidata.org/entity/Q76687,Йоханнес Георг Беднорц,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1987-01-01T00:00:00Z,1987,Германия
http://www.wikidata.org/entity/Q122298,Карл Александр Мюллер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1987-01-01T00:00:00Z,1987,Швейцария
http://www.wikidata.org/entity/Q108602,Судзуми Тонегава,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1987-01-01T00:00:00Z,1987,Япония
http://www.wikidata.org/entity/Q135151,Дональд Джеймс Крам,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1987-01-01T00:00:00Z,1987,США
http://www.wikidata.org/entity/Q107690,Жан-Мари Лен,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1987-01-01T00:00:00Z,1987,Франция
http://www.wikidata.org/entity/Q244998,Чарлз Педерсен,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1987-01-01T00:00:00Z,1987,Япония
http://www.wikidata.org/entity/Q244998,Чарлз Педерсен,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1987-01-01T00:00:00Z,1987,США
http://www.wikidata.org/entity/Q157268,Роберт Солоу,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1987-01-01T00:00:00Z,1987,США
http://www.wikidata.org/entity/Q7176,Нагиб Махфуз,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1988-01-01T00:00:00Z,1988,Египет
http://www.wikidata.org/entity/Q7176,Нагиб Махфуз,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1988-01-01T00:00:00Z,1988,Королевство Египет
http://www.wikidata.org/entity/Q7176,Нагиб Махфуз,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1988-01-01T00:00:00Z,1988,Египетский хедиват
http://www.wikidata.org/entity/Q7176,Нагиб Махфуз,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1988-01-01T00:00:00Z,1988,Объединённая Арабская Республика
http://www.wikidata.org/entity/Q7176,Нагиб Махфуз,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1988-01-01T00:00:00Z,1988,Египетский султанат
http://www.wikidata.org/entity/Q7176,Нагиб Махфуз,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1988-01-01T00:00:00Z,1988,Республика Египет
http://www.wikidata.org/entity/Q153210,Джек Стейнбергер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1988-01-01T00:00:00Z,1988,США
http://www.wikidata.org/entity/Q153210,Джек Стейнбергер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1988-01-01T00:00:00Z,1988,Швейцария
http://www.wikidata.org/entity/Q153210,Джек Стейнбергер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1988-01-01T00:00:00Z,1988,Германия
http://www.wikidata.org/entity/Q192695,Леон Макс Ледерман,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1988-01-01T00:00:00Z,1988,США
http://www.wikidata.org/entity/Q189741,Мелвин Шварц,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1988-01-01T00:00:00Z,1988,США
http://www.wikidata.org/entity/Q35703,Гертруда Элайон,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1988-01-01T00:00:00Z,1988,США
http://www.wikidata.org/entity/Q110974,Джеймс Блэк,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1988-01-01T00:00:00Z,1988,Великобритания
http://www.wikidata.org/entity/Q310487,Джордж Хитчингс,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1988-01-01T00:00:00Z,1988,США
http://www.wikidata.org/entity/Q76612,Иоганн Дайзенхофер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1988-01-01T00:00:00Z,1988,США
http://www.wikidata.org/entity/Q76612,Иоганн Дайзенхофер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1988-01-01T00:00:00Z,1988,Германия
http://www.wikidata.org/entity/Q76623,Роберт Хубер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1988-01-01T00:00:00Z,1988,Германия
http://www.wikidata.org/entity/Q77086,Хартмут Михель,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1988-01-01T00:00:00Z,1988,Германия
http://www.wikidata.org/entity/Q77086,Хартмут Михель,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1988-01-01T00:00:00Z,1988,ФРГ
http://www.wikidata.org/entity/Q105962,Морис Алле,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1988-01-01T00:00:00Z,1988,Франция
http://www.wikidata.org/entity/Q132589,Камило Хосе Села,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1989-01-01T00:00:00Z,1989,Испания
http://www.wikidata.org/entity/Q57227,Вольфганг Пауль,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1989-01-01T00:00:00Z,1989,Германия
http://www.wikidata.org/entity/Q107419,Норман Фостер Рамзей,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1989-01-01T00:00:00Z,1989,США
http://www.wikidata.org/entity/Q70532,Ханс Джордж Демелт,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1989-01-01T00:00:00Z,1989,США
http://www.wikidata.org/entity/Q70532,Ханс Джордж Демелт,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1989-01-01T00:00:00Z,1989,Германия
http://www.wikidata.org/entity/Q311358,Джон Майкл Бишоп,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1989-01-01T00:00:00Z,1989,США
http://www.wikidata.org/entity/Q295691,Харолд Вармус,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1989-01-01T00:00:00Z,1989,США
http://www.wikidata.org/entity/Q102266,Сидни Олтмен,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1989-01-01T00:00:00Z,1989,Канада
http://www.wikidata.org/entity/Q102266,Сидни Олтмен,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1989-01-01T00:00:00Z,1989,США
http://www.wikidata.org/entity/Q135180,Томас Роберт Чек,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1989-01-01T00:00:00Z,1989,США
http://www.wikidata.org/entity/Q208124,Трюгве Ховельмо,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1989-01-01T00:00:00Z,1989,Норвегия
http://www.wikidata.org/entity/Q46739,Октавио Пас,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1990-01-01T00:00:00Z,1990,Вторая испанская республика
http://www.wikidata.org/entity/Q46739,Октавио Пас,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1990-01-01T00:00:00Z,1990,Nasdas
http://www.wikidata.org/entity/Q190495,Генри Уэй Кендалл,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1990-01-01T00:00:00Z,1990,США
http://www.wikidata.org/entity/Q187822,Джером Айзек Фридман,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1990-01-01T00:00:00Z,1990,США
http://www.wikidata.org/entity/Q201470,Ричард Эдвард Тейлор,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1990-01-01T00:00:00Z,1990,Канада
http://www.wikidata.org/entity/Q192282,Джозеф Мюррей,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1990-01-01T00:00:00Z,1990,США
http://www.wikidata.org/entity/Q310485,Эдвард Донналл Томас,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1990-01-01T00:00:00Z,1990,США
http://www.wikidata.org/entity/Q135171,Элайас Джеймс Кори,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1990-01-01T00:00:00Z,1990,США
http://www.wikidata.org/entity/Q272508,Гарри Марковиц,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1990-01-01T00:00:00Z,1990,США
http://www.wikidata.org/entity/Q157255,Мертон Миллер,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1990-01-01T00:00:00Z,1990,США
http://www.wikidata.org/entity/Q274111,Уильям Шарп,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1990-01-01T00:00:00Z,1990,США
http://www.wikidata.org/entity/Q47619,Надин Гордимер,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1991-01-01T00:00:00Z,1991,ЮАР
http://www.wikidata.org/entity/Q187224,Пьер Жиль де Жен,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1991-01-01T00:00:00Z,1991,Франция
http://www.wikidata.org/entity/Q77081,Берт Закман,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1991-01-01T00:00:00Z,1991,Германия
http://www.wikidata.org/entity/Q77081,Берт Закман,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1991-01-01T00:00:00Z,1991,Нацистская Германия
http://www.wikidata.org/entity/Q77126,Эрвин Неэр,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1991-01-01T00:00:00Z,1991,Германия
http://www.wikidata.org/entity/Q77126,Эрвин Неэр,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1991-01-01T00:00:00Z,1991,Нацистская Германия
http://www.wikidata.org/entity/Q122272,Рихард Эрнст,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1991-01-01T00:00:00Z,1991,Швейцария
http://www.wikidata.org/entity/Q188113,Рональд Коуз,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1991-01-01T00:00:00Z,1991,Великобритания
http://www.wikidata.org/entity/Q188113,Рональд Коуз,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1991-01-01T00:00:00Z,1991,Соединённое королевство Великобритании и Ирландии
http://www.wikidata.org/entity/Q132701,Дерек Уолкотт,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1992-01-01T00:00:00Z,1992,Сент-Люсия
http://www.wikidata.org/entity/Q153178,Жорж Шарпак,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1992-01-01T00:00:00Z,1992,Польша
http://www.wikidata.org/entity/Q153178,Жорж Шарпак,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1992-01-01T00:00:00Z,1992,Франция
http://www.wikidata.org/entity/Q109731,Эдвин Кребс,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1992-01-01T00:00:00Z,1992,США
http://www.wikidata.org/entity/Q109726,Эдмонд Фишер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1992-01-01T00:00:00Z,1992,США
http://www.wikidata.org/entity/Q109726,Эдмонд Фишер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1992-01-01T00:00:00Z,1992,Италия
http://www.wikidata.org/entity/Q109726,Эдмонд Фишер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1992-01-01T00:00:00Z,1992,Швейцария
http://www.wikidata.org/entity/Q239067,Рудольф Артур Маркус,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1992-01-01T00:00:00Z,1992,Канада
http://www.wikidata.org/entity/Q239067,Рудольф Артур Маркус,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1992-01-01T00:00:00Z,1992,США
http://www.wikidata.org/entity/Q191020,Гэри Беккер,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1992-01-01T00:00:00Z,1992,США
http://www.wikidata.org/entity/Q72334,Тони Моррисон,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1993-01-01T00:00:00Z,1993,США
http://www.wikidata.org/entity/Q192685,Джозеф Хотон Тейлор,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1993-01-01T00:00:00Z,1993,США
http://www.wikidata.org/entity/Q156286,Рассел Алан Халс,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1993-01-01T00:00:00Z,1993,США
http://www.wikidata.org/entity/Q309816,Ричард Робертс,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1993-01-01T00:00:00Z,1993,Великобритания
http://www.wikidata.org/entity/Q312977,Филлип Шарп,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1993-01-01T00:00:00Z,1993,США
http://www.wikidata.org/entity/Q157224,Кэри Муллис,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1993-01-01T00:00:00Z,1993,США
http://www.wikidata.org/entity/Q232289,Майкл Смит,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1993-01-01T00:00:00Z,1993,Канада
http://www.wikidata.org/entity/Q243193,Дуглас Норт,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1993-01-01T00:00:00Z,1993,США
http://www.wikidata.org/entity/Q237821,Роберт Фогель,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1993-01-01T00:00:00Z,1993,США
http://www.wikidata.org/entity/Q80095,Кэндзабуро Оэ,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1994-01-01T00:00:00Z,1994,Япония
http://www.wikidata.org/entity/Q80095,Кэндзабуро Оэ,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1994-01-01T00:00:00Z,1994,Японская империя
http://www.wikidata.org/entity/Q192689,Бертрам Брокхауз,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1994-01-01T00:00:00Z,1994,Канада
http://www.wikidata.org/entity/Q201506,Клиффорд Шалл,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1994-01-01T00:00:00Z,1994,США
http://www.wikidata.org/entity/Q296423,Альфред Гилман,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1994-01-01T00:00:00Z,1994,США
http://www.wikidata.org/entity/Q60031,Мартин Родбелл,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1994-01-01T00:00:00Z,1994,США
http://www.wikidata.org/entity/Q192603,Джордж Ола,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1994-01-01T00:00:00Z,1994,Венгрия
http://www.wikidata.org/entity/Q192603,Джордж Ола,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1994-01-01T00:00:00Z,1994,США
http://www.wikidata.org/entity/Q128736,Джон Форбс Нэш,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1994-01-01T00:00:00Z,1994,США
http://www.wikidata.org/entity/Q272510,Джон Харсаньи,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1994-01-01T00:00:00Z,1994,Венгрия
http://www.wikidata.org/entity/Q272510,Джон Харсаньи,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1994-01-01T00:00:00Z,1994,США
http://www.wikidata.org/entity/Q12830,Рейнхард Зельтен,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1994-01-01T00:00:00Z,1994,Германия
http://www.wikidata.org/entity/Q93356,Шеймас Хини,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1995-01-01T00:00:00Z,1995,Ирландия
http://www.wikidata.org/entity/Q107416,Мартин Льюис Перл,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1995-01-01T00:00:00Z,1995,США
http://www.wikidata.org/entity/Q191922,Фредерик Райнес,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1995-01-01T00:00:00Z,1995,США
http://www.wikidata.org/entity/Q77174,Христиана Нюслайн-Фольхард,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1995-01-01T00:00:00Z,1995,Германия
http://www.wikidata.org/entity/Q274123,Эдвард Льюис,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1995-01-01T00:00:00Z,1995,США
http://www.wikidata.org/entity/Q301438,Эрик Вишаус,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1995-01-01T00:00:00Z,1995,США
http://www.wikidata.org/entity/Q19045,Марио Молина,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1995-01-01T00:00:00Z,1995,США
